SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500655,GARWARE POLY,X ,Q,234.50,234.50,226.50,229.60,227.00,227.05,59,2430,558871.00,
500660,GLAXOSMITH  ,A ,Q,1380.00,1382.35,1340.00,1344.55,1340.15,1378.10,687,3807,5153140.00,
500670,GUJ.NARMADA ,A ,Q,196.50,199.50,194.20,196.00,196.00,196.05,934,25343,4979672.00,
500672,NOVARTIS    ,B ,Q,622.00,630.00,615.10,616.80,616.80,620.70,119,4015,2489980.00,
500674,SANOFI      ,A ,Q,5927.95,5927.95,5800.10,5832.50,5800.10,5875.55,70,128,748167.00,
500676,GLAXOSMITHKL,A ,Q,8502.45,8502.45,8330.00,8333.90,8330.00,8457.60,62,135,1132237.00,
500680,PFIZER LTD. ,A ,Q,3212.00,3218.10,3104.55,3142.00,3142.00,3214.95,463,1310,4147709.00,
500690,GUJ.ST.FERT ,A ,Q,76.60,77.15,75.50,76.10,76.25,76.10,461,29337,2241626.00,
500696,HIND UNI LT ,A ,Q,1968.85,1976.00,1940.00,1943.70,1944.90,1961.60,2436,47420,92660512.00,
500710,AKZOINDIA   ,A ,Q,1903.00,1906.00,1855.25,1882.85,1902.00,1888.20,80,318,599272.00,
500730,NOCIL LTD   ,A ,Q,99.85,102.40,99.00,99.70,99.70,99.10,991,62673,6253517.00,
500770,TATA CHEM.  ,A ,Q,585.00,585.00,575.00,576.50,577.00,585.25,998,21168,12235112.00,
500777,T.P.L.      ,B ,Q,34.60,35.45,34.00,35.00,35.45,34.85,310,18160,628180.00,
500780,ZUARIGLOB   ,B ,Q,61.85,62.50,59.85,61.30,61.65,62.45,16,1896,116214.00,
500790,NESTLE (I)  ,A ,Q,13710.00,13778.60,13338.15,13455.45,13455.45,13710.90,910,2132,28808563.00,
500800,TATAGLOBAL  ,A ,Q,278.00,278.00,262.65,266.15,267.30,272.40,2525,113068,30195174.00,
500820,ASIAN PAINTS,A ,Q,1752.00,1760.00,1717.55,1724.75,1724.75,1749.25,1569,25278,43949649.00,
500825,BRITANIA IND,A ,Q,2887.00,2929.60,2836.60,2843.90,2844.05,2902.45,1216,13998,40209355.00,
500830,COLGATE PALM,A ,Q,1491.50,1505.30,1441.70,1444.60,1444.60,1489.30,2640,30977,45293469.00,
500840,EIH LTD.    ,A ,Q,174.80,175.30,170.05,171.95,172.25,175.95,207,4385,758869.00,
500850,INDIAN HOTEL,A ,Q,156.10,159.05,153.45,157.05,155.50,154.70,781,17326,2696319.00,
500870,CASTROL     ,A ,Q,133.05,134.60,131.90,132.15,132.15,133.80,417,46529,6173307.00,
500875,ITC LTD.    ,A ,Q,263.10,264.00,255.10,257.25,257.25,261.60,7444,529529,136567638.00,
500877,APOLLO TYRES,A ,Q,167.00,174.50,167.00,168.75,168.75,168.90,1047,144780,24796946.00,
500878,CEAT LIMITED,A ,Q,967.50,972.00,946.00,951.60,946.00,967.15,900,18340,17643287.00,
500940,FINOLEX IND.,A ,Q,590.65,597.70,580.00,583.45,583.00,589.55,122,1444,850591.00,
501148,DALAL ST INV,XT,Q,161.80,161.80,161.80,161.80,161.80,165.10,4,23,3721.00,
501150,CENTRUM CAP ,A ,Q,23.20,24.50,22.70,23.90,23.90,23.10,225,55750,1298647.00,
501242,TCI FINANCE ,B ,Q,9.85,10.67,9.44,10.13,10.12,10.05,6,805,7943.00,
501298,INDUS.&PRUD.,X ,Q,900.00,900.00,882.40,897.75,882.40,925.00,6,119,106850.00,
501301,TATA INVEST.,A ,Q,805.00,815.00,802.00,805.25,803.00,809.15,62,292,236423.00,
501314,GROMOTRADE  ,X ,Q,175.00,175.70,159.00,164.90,164.90,167.35,11,79,13553.00,
501370,WALCHAND PF ,X ,Q,54.00,58.95,54.00,58.95,58.95,56.75,4,52,3060.00,
501391,W.H.BRADY   ,X ,Q,96.00,99.95,96.00,99.95,99.95,96.00,6,45,4493.00,
501423,SHA ENG PLA ,X ,Q,684.10,684.50,663.00,664.05,663.65,671.40,40,427,287811.00,
501425,BOM.BURMAH  ,A ,Q,1129.75,1148.40,1093.55,1096.25,1096.25,1118.40,1079,7467,8330938.00,
501430,BOM.CYCLE   ,X ,Q,910.00,910.00,900.00,900.00,900.00,905.05,8,22,19876.00,
501455,GREAVES COTT,A ,Q,137.55,141.30,135.85,137.10,137.00,136.30,611,24528,3398393.00,
501477,MULLER & PHI,XT,Q,24.80,24.80,24.80,24.80,24.80,26.10,1,1,24.00,
501700,INDIA NIVEH ,X ,Q,64.90,65.15,64.65,64.70,64.65,64.90,79,19529,1267484.00,
501831,COAST CORP  ,X ,Q,145.00,159.00,136.00,146.10,146.95,142.10,144,5260,765947.00,
501833,CHOWGULE ST ,XT,Q,3.71,3.71,3.70,3.70,3.70,3.85,3,444,1643.00,
501848,GLOBAL OFFS ,T ,Q,6.08,6.28,6.00,6.28,6.28,6.08,12,1012,6083.00,
502015,ASIIL       ,X ,Q,9.85,10.30,9.43,10.00,10.01,9.42,42,12430,123009.00,
502090,SAGAR CEM.  ,B ,Q,585.55,607.60,585.55,596.90,595.00,596.90,32,297,176986.00,
502137,DECAN CEMENT,B ,Q,349.05,358.00,349.05,354.00,354.00,345.25,4,23,8202.00,
502157,MANGALAM CEM,B ,Q,302.70,315.00,300.40,302.20,300.40,309.05,81,1432,436934.00,
502168,N C L IND.  ,B ,Q,101.00,104.00,98.05,98.65,98.70,100.55,198,5534,555713.00,
502175,SAURAS.CEM. ,X ,Q,37.00,37.00,36.60,36.70,36.70,37.05,11,861,31618.00,
502180,SRI DIGV CEM,B ,Q,16.70,16.95,16.50,16.50,16.50,16.50,168,31394,520155.00,
502219,BOROSIL GLAS,B ,Q,172.70,173.00,164.30,165.80,165.75,170.70,344,8825,1488895.00,
502281,TRIVENI GLAS,XT,Q,5.66,6.19,5.66,5.95,5.95,5.90,4,212,1251.00,
502330,IPAPPM      ,B ,Q,325.95,327.40,317.95,320.40,321.15,322.75,312,1293,417587.00,
502355,BALKRISH IND,A ,Q,763.50,780.00,742.50,744.75,744.75,761.15,552,20856,15815770.00,
502407,NATH PULP   ,X ,Q,52.25,57.75,52.25,55.00,55.00,55.00,5,1077,56512.00,
502420,ORIENT PAPER,B ,Q,27.60,28.25,26.15,26.30,26.30,27.65,416,99428,2652733.00,
502448,ROLLATAINER ,T ,Q,2.20,2.29,2.20,2.29,2.29,2.20,3,10,22.00,
502450,SESHA.PAPER ,B ,Q,184.15,189.00,180.00,180.80,181.00,186.30,195,1706,313668.00,
502587,RAMA PULP   ,X ,Q,62.00,62.85,60.00,60.10,61.00,61.35,16,1072,64430.00,
502742,SINTEX IND. ,B ,Q,1.60,1.60,1.58,1.58,1.58,1.66,186,702789,1117649.00,
502761,BLUE BLEND  ,T ,Q,0.95,0.95,0.95,0.95,0.95,0.95,2,25,23.00,
502820,DCM LTD.    ,T ,Q,22.65,24.40,22.60,22.60,22.60,23.75,9,392,9059.00,
502865,FORBES & CO ,B ,Q,1630.20,1715.00,1630.00,1704.25,1704.25,1658.95,127,1614,2713152.00,
502873,H.P.COTTON  ,X ,Q,21.00,21.00,19.00,21.00,21.00,20.00,15,174,3628.00,
502901,JAMSHRI RANJ,X ,Q,1530.00,1680.00,1530.00,1680.00,1680.00,1603.00,3,3,4760.00,
502933,KATARE SPG. ,XT,Q,9.65,9.65,9.65,9.65,9.65,9.65,1,1,9.00,
502937,KESORAM IND ,B ,Q,52.75,53.10,50.10,50.35,50.10,51.65,257,27780,1437654.00,
502958,LAKSHMI MILL,X ,Q,1880.05,2054.00,1880.05,2054.00,2054.00,1903.00,8,25,49306.00,
502986,VARDH TEXT  ,A ,Q,900.00,914.35,900.00,909.00,909.00,907.85,41,166,151139.00,
503031,PENLAND LTD ,B ,Q,4.00,4.18,3.70,3.76,3.76,3.84,131,55048,210232.00,
503100,PHOENIX MILL,A ,Q,695.15,710.00,689.10,707.65,707.15,695.05,178,105850,73621847.00,
503101,MARATHON NEX,B ,Q,72.45,79.00,72.45,75.75,75.80,75.00,9,359,27339.00,
503162,REL.CHEMOTX ,X ,Q,53.70,55.75,50.60,54.00,54.00,53.50,44,1520,80453.00,
503169,RUBY MILLS  ,T ,Q,210.00,210.00,192.00,196.85,202.00,201.25,37,1087,211177.00,
503229,SIMPLEX REAL,X ,Q,50.40,54.00,50.40,50.60,50.60,52.60,5,97,4916.00,
503310,SWAN ENG    ,A ,Q,108.40,108.40,105.15,105.75,105.40,108.00,897,85587,9123001.00,
503349,VICTORIA MIL,X ,Q,1809.50,1899.00,1809.50,1816.75,1813.05,1890.00,11,13,23930.00,
503624,SVARAJ TRAD ,XT,Q,95.00,95.00,95.00,95.00,95.00,100.00,2,975,92625.00,
503641,ZODIAC VEN  ,XT,Q,66.00,66.00,59.85,59.85,59.85,62.95,36,10832,651731.00,
503657,VEER ENERGY ,X ,Q,9.50,9.50,9.10,9.17,9.45,9.14,23,2382,21854.00,
503659,SWIL        ,XT,Q,21.35,21.35,21.35,21.35,21.35,21.35,2,10,213.00,
503663,TILAK       ,X ,Q,0.38,0.38,0.38,0.38,0.38,0.38,1,1,0.00,
503722,BANSW.SYNTEX,B ,Q,70.10,70.50,68.50,69.30,70.50,72.10,17,210,14520.00,
503772,MODELLA WOOL,X ,Q,12.96,12.96,12.96,12.96,12.96,13.22,1,225,2916.00,
503776,MODIPON     ,X ,Q,12.63,12.63,12.63,12.63,12.63,13.29,1,1,12.00,
503804,SHRI DINESH ,X ,Q,112.75,112.75,111.55,112.25,112.25,112.75,8,272,30534.00,
503806,SRF LIMITED ,A ,Q,2739.00,2766.90,2658.30,2668.15,2680.00,2731.40,1289,16476,44407801.00,
503811,SIYARAM SILK,B ,Q,221.00,221.00,213.20,217.90,216.00,219.70,151,746,162272.00,
503831,FOMENTO HOTE,X ,Q,74.55,74.65,74.55,74.65,74.65,77.55,2,11,821.00,
503837,SHREE RAJSYN,X ,Q,4.45,4.46,4.45,4.45,4.45,4.68,4,311,1386.00,
503960,BHARAT BIJLE,B ,Q,926.15,926.15,906.45,907.40,906.55,920.75,32,224,205365.00,
504000,ELPRO INTER ,X ,Q,49.35,50.60,49.35,49.55,49.55,49.55,18,5817,289680.00,
504028,GEE LTD     ,X ,Q,21.75,21.75,21.10,21.75,21.75,21.75,3,101,2138.00,
504036,HIND.RECT   ,B ,Q,153.00,156.80,147.80,150.60,151.20,151.05,103,4879,739474.00,
504058,NIPPOBATRY  ,B ,Q,457.00,459.00,457.00,459.00,459.00,457.00,4,8,3664.00,
504067,ZENSAR TECH.,A ,Q,210.10,211.70,209.00,209.90,209.35,210.65,74,1017,213917.00,
504076,JYOTI LTD.  ,XT,Q,5.86,6.00,5.86,6.00,6.00,5.86,4,265,1589.00,
504084,KAYCEE IND  ,X ,Q,2986.00,3208.00,2986.00,3208.00,3208.00,3142.60,4,4,12394.00,
504092,INDOKEM LTD.,X ,Q,5.23,5.50,5.13,5.13,5.40,5.40,21,5713,29489.00,
504093,PANA ENERG  ,X ,Q,145.25,149.95,145.25,147.20,147.70,145.05,32,771,113660.00,
504112,NELCO LTD.  ,B ,Q,242.70,244.00,231.45,232.55,231.80,238.70,623,6663,1582094.00,
504132,PERM MAGNETS,X ,Q,95.30,97.80,95.30,96.55,96.70,93.60,36,1601,154668.00,
504176,HIGH ENERGY ,X ,Q,204.50,210.00,195.00,204.00,202.05,204.50,28,1366,282067.00,
504180,STD.BATTERY ,X ,Q,1.71,1.71,1.71,1.71,1.71,1.79,1,1,1.00,
504212,UNIV.CABLE  ,B ,Q,159.55,159.55,149.90,150.25,150.35,153.75,121,3193,481548.00,
504220,W.S.INDUSTR.,T ,Q,0.62,0.62,0.62,0.62,0.62,0.65,1,1,0.00,
504240,DELTON CABLE,X ,Q,12.92,12.92,12.92,12.92,12.92,13.60,2,2,25.00,
504258,LAKSHMI ELEC,X ,Q,325.00,336.95,321.00,327.85,325.05,327.30,19,109,35520.00,
504335,PAZEL       ,X ,Q,1.27,1.27,1.20,1.24,1.24,1.18,22,53979,65481.00,
504340,CONFINT     ,X ,Q,0.54,0.54,0.53,0.53,0.53,0.54,11,85890,45926.00,
504341,RELTD       ,X ,Q,39.00,39.00,34.00,34.30,34.00,39.35,12,191,6655.00,
504605,UNI ABEX    ,X ,Q,451.00,486.00,451.00,484.00,484.00,441.85,6,70,33922.00,
504614,SARDA ENMIN ,B ,Q,151.55,151.55,146.25,147.10,146.25,148.00,176,2980,444589.00,
504741,IND.HUME PIP,B ,Q,268.60,268.60,264.00,264.10,264.10,266.70,32,512,135633.00,
504786,INVEST &PREC,X ,Q,178.45,180.00,178.45,180.00,180.00,178.40,10,1442,258227.00,
504840,KAIRA CAN CO,X ,Q,770.00,770.00,770.00,770.00,770.00,774.00,2,2,1540.00,
504879,ORIENT ABRAS,B ,Q,17.00,17.00,16.30,16.75,16.30,16.80,23,4901,81541.00,
504908,DUNCANENG   ,X ,Q,100.55,109.00,100.55,109.00,109.00,105.30,3,53,5768.00,
504918,SANDUR MANG.,X ,Q,668.60,683.95,640.00,644.55,644.55,667.90,338,8165,5324243.00,
504959,STOVAC IND. ,X ,Q,1821.25,1910.00,1821.25,1904.95,1904.95,1875.20,16,72,133033.00,
504961,TATA YODOGAW,X ,Q,22.65,22.65,21.00,22.55,22.55,21.85,32,2524,53348.00,
504966,TINPLATE    ,B ,Q,113.00,114.00,110.10,110.80,110.70,111.45,922,39064,4366363.00,
504973,CHOLAHLDNG  ,A ,Q,480.00,480.00,470.05,472.70,472.70,481.65,35,165,78063.00,
504988,WELCAST     ,X ,Q,452.10,453.10,452.10,453.10,453.10,451.55,2,2,905.00,
505010,AUTO AXLES  ,B ,Q,892.75,905.15,887.60,890.10,900.00,892.45,66,424,377996.00,
505029,ATLAS CYCLES,Z ,Q,73.70,73.70,73.70,73.70,73.70,77.55,5,206,15182.00,
505036,AUTO COR.GOA,X ,Q,520.00,520.00,511.10,511.10,511.10,511.20,6,297,151975.00,
505075,SETCO AUTO  ,B ,Q,14.55,14.90,14.45,14.85,14.45,14.40,50,7732,113339.00,
505141,SCOOTERS IND,T ,Q,29.20,29.20,29.20,29.20,29.20,27.85,8,435,12702.00,
505160,TALBROS AUTO,B ,Q,107.00,108.85,104.00,106.15,107.80,104.00,190,3999,426504.00,
505163,ZF STEERING ,X ,Q,410.00,415.00,405.00,405.05,405.00,406.90,23,384,156554.00,
505192,SMLISUZU    ,B ,Q,549.70,559.80,546.65,548.25,548.00,547.20,69,354,195539.00,
505196,TIL LTD.    ,B ,Q,195.00,196.00,192.10,196.00,196.00,194.65,28,76,14827.00,
505200,EICHER MOTOR,A ,Q,18401.10,18506.60,17883.25,17992.40,17907.00,18279.45,1858,4763,86979833.00,
505216,ALFRED HERB ,X ,Q,535.35,535.35,535.00,535.00,535.00,540.00,4,34,18198.00,
505230,CIMMCO      ,B ,Q,20.00,21.00,20.00,20.35,20.35,20.75,11,391,8084.00,
505232,VELJAN      ,X ,Q,700.00,700.00,672.00,672.00,672.00,671.25,2,5,3472.00,
505242,DYNAMAT.TECH,B ,Q,1239.25,1245.00,1239.25,1240.00,1240.00,1270.20,5,7,8685.00,
505250,G.G.DANDEKAR,X ,Q,47.25,47.25,43.00,43.00,43.00,43.35,18,499,22668.00,
505255,GMM PFAUDLER,B ,Q,1480.05,1510.00,1480.05,1498.85,1495.30,1495.00,32,185,276290.00,
505283,KIRLOSAR PN ,B ,Q,152.50,154.80,150.00,150.05,150.00,150.65,51,2584,390835.00,
505299,KULK-POWER  ,X ,Q,57.80,61.15,57.80,61.15,61.15,60.80,7,140,8422.00,
505302,LAXMI AUTOLM,X ,Q,27.00,27.00,27.00,27.00,27.00,25.75,2,101,2727.00,
505320,LYNX MACH.  ,X ,Q,27.50,27.50,27.50,27.50,27.50,27.50,1,1,27.00,
505324,MANUGRAPH IN,B ,Q,13.60,14.60,13.60,13.65,13.65,13.95,7,352,4846.00,
505343,MONOTYPE IND,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,6,105847,20110.00,
505355,NESCO LTD   ,A ,Q,569.00,570.95,565.20,567.45,567.45,565.90,84,1006,571300.00,
505358,INTEGRA ENG ,X ,Q,42.50,43.05,41.55,42.30,42.40,43.35,30,6851,292273.00,
505368,REVATHI EQU.,B ,Q,351.70,352.00,349.05,352.00,352.00,358.30,21,46,16154.00,
505400,TEXINFRA    ,B ,Q,40.25,43.70,40.25,42.35,43.50,41.10,17,2544,108866.00,
505412,WENDT(INDIA),B ,Q,2321.00,2498.00,2321.00,2426.25,2444.60,2440.05,10,17,40895.00,
505506,AXONVL      ,X ,Q,0.54,0.54,0.54,0.54,0.54,0.52,1,1,0.00,
505509,RESPON IND  ,B ,Q,91.50,93.00,90.75,90.95,92.40,91.50,369,155892,14232393.00,
505526,DOLAT INV.  ,B ,Q,58.00,59.00,56.20,56.65,56.30,57.05,272,35028,2015915.00,
505533,WESTLIFE DEV,A ,Q,288.00,308.90,283.70,299.55,299.15,286.95,433,3496,1037472.00,
505537,ZEE ENTER   ,A ,Q,249.90,253.70,233.00,236.80,236.80,251.40,16280,1418258,345351422.00,
505576,GOLDCORP    ,X ,Q,90.00,90.00,90.00,90.00,90.00,90.00,2,11,990.00,
505590,SVPGLOB     ,X ,Q,359.00,359.00,350.00,350.00,350.00,355.00,6,451,160360.00,
505650,SKYL MILLAR ,XT,Q,3.95,3.95,3.95,3.95,3.95,3.95,1,100,395.00,
505681,BIMETAL BEAR,X ,Q,316.15,317.00,315.00,315.15,315.15,315.70,11,304,95853.00,
505688,BHARAT GEARS,B ,Q,62.00,72.90,60.20,61.70,60.20,64.65,50,520,32492.00,
505690,BRADY MORRIS,X ,Q,34.80,34.80,34.00,34.00,34.00,34.80,3,47,1606.00,
505700,ELECON ENG  ,B ,Q,32.25,32.25,29.80,29.95,30.10,31.65,129,7682,234309.00,
505703,DECCAN BEAR.,XT,Q,5.23,5.23,5.23,5.23,5.23,5.50,1,1,5.00,
505710,GRAUER& WEIL,B ,Q,47.00,47.50,45.25,45.75,45.75,46.85,238,34549,1592398.00,
505712,HIMTEK      ,X ,Q,48.00,54.30,48.00,48.85,48.50,53.00,35,1347,66634.00,
505714,GABRIEL(I)  ,B ,Q,100.00,106.10,95.00,105.25,106.10,102.50,172,5434,562571.00,
505720,HERC.HOISTS ,B ,Q,84.70,86.80,84.70,85.15,84.70,84.60,46,1337,114086.00,
505726,IFB IND.LTD.,B ,Q,635.20,678.20,635.20,647.15,641.25,660.85,85,256,168034.00,
505729,SINGER INDIA,X ,Q,31.35,31.40,30.40,30.50,30.50,30.95,40,5855,179410.00,
505737,INTER.COMBUS,X ,Q,172.50,173.15,166.00,167.10,169.00,179.40,40,517,86900.00,
505744,FED MOG GOE ,B ,Q,538.75,545.00,525.00,532.35,525.00,544.00,29,120,64576.00,
505750,JOSTS ENG.  ,X ,Q,485.00,499.90,475.00,476.80,499.90,485.00,24,231,111202.00,
505790,SCHAEFFLER  ,A ,Q,4232.50,4265.00,4144.00,4204.20,4200.00,4227.60,34,43,181722.00,
505800,RANE HOLDIN ,B ,Q,911.00,911.00,885.00,886.75,886.75,929.90,17,252,223650.00,
505827,SNL BEARINGS,X ,Q,198.55,208.95,198.35,200.00,200.00,215.00,8,87,17441.00,
505840,JAIPAN INDUS,XT,Q,8.99,8.99,8.53,8.99,8.99,8.97,7,750,6655.00,
505850,MANCREDIT   ,X ,Q,40.10,40.95,38.40,39.60,39.60,39.70,112,24364,969460.00,
505854,TRF LTD.    ,B ,Q,95.50,96.35,93.70,94.45,93.70,96.20,43,978,93220.00,
505872,WPIL LTD.   ,X ,Q,719.00,719.90,696.05,700.05,700.00,703.45,30,2129,1492576.00,
505890,KENNAMETAL  ,B ,Q,1090.95,1091.00,1055.00,1068.30,1068.30,1092.20,109,557,595719.00,
505893,HINDHARD    ,X ,Q,63.70,63.70,63.70,63.70,63.70,67.05,5,52,3312.00,
505978,TRITON VALVE,X ,Q,960.00,961.00,910.00,914.50,910.50,929.15,8,125,118901.00,
506022,PRAKASH IND.,B ,Q,42.00,45.10,40.00,41.85,41.85,41.45,1000,195386,8122370.00,
506074,ARSHIYA     ,B ,Q,21.35,21.80,21.35,21.45,21.40,21.65,76,3070,65994.00,
506076,GRIND NORTON,A ,Q,609.00,609.95,593.30,601.30,607.00,604.05,58,291,175232.00,
506105,STANROSE MAF,X ,Q,82.00,89.00,82.00,89.00,89.00,83.00,8,113,9371.00,
506109,GENESYS INT.,B ,Q,77.45,77.80,76.05,77.05,76.05,77.45,16,536,41132.00,
506122,PANKAJPIYUS ,X ,Q,27.55,30.40,27.55,30.40,30.40,29.00,13,475,14253.00,
506128,PARNAXLAB   ,X ,Q,23.70,23.90,19.25,23.35,23.35,21.95,15,823,19406.00,
506142,VYAPAR INDS ,X ,Q,22.00,23.20,22.00,23.20,23.20,22.10,2,14,323.00,
506146,VISAGAR POL ,B ,Q,0.20,0.23,0.19,0.20,0.20,0.21,48,106458,24165.00,
506184,KANANI IND  ,B ,Q,3.11,3.11,3.11,3.11,3.11,3.11,2,3,9.00,
506194,ARIH SUPER  ,T ,Q,41.75,41.75,41.75,41.75,41.75,43.90,1,1,41.00,
506197,BLISSGVS PH ,A ,Q,103.00,103.95,100.40,102.45,103.60,100.45,740,9083,921078.00,
506222,INEOSSTYRO  ,B ,Q,615.25,631.00,615.25,626.80,626.80,625.00,14,65,40718.00,
506235,ALEMBIC LTD.,B ,Q,46.90,46.90,45.15,45.35,45.45,46.45,92,10832,493405.00,
506248,AMINES&PLAST,X ,Q,32.50,33.00,30.00,31.55,32.45,30.65,76,2779,87332.00,
506260,ANUH PHARMA ,X ,Q,141.00,146.20,140.50,141.55,142.00,139.70,38,2465,349025.00,
506261,MODISON MET.,X ,Q,33.00,34.00,32.10,32.95,33.00,32.95,35,6267,205894.00,
506285,BAYER CROP  ,A ,Q,3302.15,3351.60,3274.00,3315.90,3274.00,3346.40,53,108,358655.00,
506390,CLARI CHEM  ,B ,Q,287.00,294.50,287.00,290.20,290.80,291.10,125,716,209203.00,
506395,COROM INTER ,A ,Q,414.90,416.50,401.45,407.45,404.55,413.75,180,1423,581858.00,
506401,DEEPAK NITR.,A ,Q,297.75,302.40,290.25,298.10,298.10,295.55,1723,56636,16844696.00,
506405,DHARAMSI CHM,X ,Q,117.00,117.00,112.50,113.70,113.00,115.90,63,5678,647735.00,
506414,DIL LTD     ,X ,Q,895.00,900.00,880.05,891.95,885.00,888.20,36,500,446656.00,
506480,GOCLCORP    ,B ,Q,287.45,290.00,285.00,288.85,290.00,294.00,16,126,36301.00,
506520,JAYSHRI CHEM,X ,Q,5.59,5.75,5.59,5.72,5.75,5.59,6,33,188.00,
506522,JL MORISON  ,X ,Q,1405.25,1450.00,1405.25,1426.65,1405.25,1405.00,5,6,8519.00,
506525,KANORIA CHEM,B ,Q,41.05,42.75,41.05,42.30,42.30,41.90,82,3259,136300.00,
506528,KELTECH EN. ,X ,Q,588.20,606.80,577.00,577.20,577.50,589.60,30,285,167764.00,
506530,KEMP & CO.  ,X ,Q,585.00,585.00,585.00,585.00,585.00,585.00,1,1,585.00,
506532,NITTA GELA  ,X ,Q,100.00,104.80,98.00,101.25,104.55,100.25,12,116,11758.00,
506543,M.P.AGRO IND,XT,Q,2.00,2.00,2.00,2.00,2.00,2.04,3,542,1084.00,
506579,ORIENT.CARB.,B ,Q,1021.00,1031.00,1015.00,1023.80,1023.80,1020.00,38,68,69370.00,
506590,PHIL.CARBON ,A ,Q,115.50,117.45,113.00,113.45,113.45,114.55,1434,50286,5773499.00,
506597,AMAL PRODUCT,X ,Q,119.00,119.00,110.70,114.90,115.10,116.45,45,3227,368071.00,
506605,POLYCHEM    ,X ,Q,258.10,265.00,258.10,265.00,265.00,268.00,2,5,1318.00,
506618,PUN.CHEM    ,B ,Q,513.00,527.00,510.10,514.95,510.10,520.10,34,48,24770.00,
506642,SADHANA NITR,X ,Q,104.10,112.65,103.30,112.65,112.65,107.30,129,7343,817207.00,
506655,SUDARSH.CHEM,A ,Q,360.15,370.45,360.15,362.95,361.20,362.10,409,5166,1881330.00,
506685,ULTRAMARINE ,X ,Q,198.00,198.00,192.30,196.30,194.00,193.20,59,4067,793866.00,
506687,TRANSPEK    ,X ,Q,1235.05,1260.00,1235.00,1235.35,1254.00,1231.20,37,1798,2254911.00,
506690,UNICHEM LAB ,B ,Q,178.65,181.75,176.05,178.10,176.30,177.15,102,2012,360385.00,
506734,MYS PETRO   ,X ,Q,47.30,52.75,47.30,52.65,52.75,49.55,3,3,152.00,
506767,ALKYL AMINES,B ,Q,870.00,875.00,860.00,869.10,874.90,854.00,113,913,790734.00,
506808,TUTICORIN.  ,XT,Q,2.85,2.85,2.85,2.85,2.85,3.00,1,1,2.00,
506820,ASTRAZEN.PH.,A ,Q,2242.15,2253.25,2176.20,2194.50,2191.35,2224.30,240,831,1844918.00,
506852,PUN.ALKALI  ,X ,Q,50.10,50.10,49.20,49.95,49.95,50.10,27,134687,6727652.00,
506854,TANFAC IND. ,X ,Q,165.80,165.80,148.00,149.55,149.55,157.95,127,4852,739956.00,
506858,GUJ.PETRO   ,XT,Q,8.09,8.09,8.09,8.09,8.09,8.50,2,89,720.00,
506863,SWADESHI IND,XT,Q,0.40,0.40,0.40,0.40,0.40,0.40,12,763,305.00,
506879,GUJ.THEMIS. ,X ,Q,45.90,47.90,45.30,46.90,47.00,45.45,111,13211,614858.00,
506906,SCBL        ,Z ,Q,4.16,4.16,4.16,4.16,4.16,4.37,3,6600,27456.00,
506910,JAYSN DYEST ,X ,Q,43.30,43.30,43.30,43.30,43.30,43.75,1,1,43.00,
506919,MAKERS LAB. ,X ,Q,43.90,43.90,37.10,39.25,38.50,41.95,33,864,33340.00,
506943,J.B.CHEMICAL,A ,Q,361.90,372.10,355.80,366.85,366.80,360.60,1004,23927,8757574.00,
506981,BL.CHIP TEX ,X ,Q,87.80,87.80,71.85,79.20,82.30,74.20,10,20,1579.00,
507155,JAGATJIT IND,XT,Q,35.85,35.85,32.55,34.00,34.00,34.25,12,1188,39129.00,
507180,KESAR ENT.  ,B ,Q,32.20,34.40,32.20,33.50,33.55,33.75,6,113,3656.00,
507205,TILAKNAG IND,B ,Q,12.56,12.99,12.51,12.90,12.90,12.77,13,3243,41184.00,
507265,EMERALL     ,XT,Q,88.50,88.50,88.50,88.50,88.50,93.00,1,1,88.00,
507300,RAVALGAON   ,XT,Q,1950.00,1950.00,1945.00,1945.00,1945.00,1930.00,4,10,19475.00,
507315,SAKTHI SUGAR,B ,Q,8.00,8.49,8.00,8.29,8.29,8.25,36,5205,42494.00,
507410,WALCHANDNGR ,B ,Q,59.70,61.70,58.15,59.10,59.25,59.20,533,20986,1258512.00,
507435,KHOD.INDIA  ,XT,Q,68.20,68.25,63.10,68.25,68.25,65.00,10,2981,203435.00,
507438,IFB AGRO    ,B ,Q,375.00,433.00,370.00,400.60,392.35,367.65,1007,10183,4230184.00,
507442,DHARANI SUG ,T ,Q,7.52,8.13,7.51,7.84,7.84,7.90,14,768,5787.00,
507474,KOTHARI FERM,X ,Q,62.00,62.00,58.00,58.05,58.00,59.90,33,1306,76266.00,
507486,CAPROLA.CHEM,XT,Q,12.97,12.97,12.97,12.97,12.97,12.36,5,612,7937.00,
507488,G.M.BREWERI ,B ,Q,398.60,400.50,381.25,382.20,382.20,388.75,211,2614,1020232.00,
507490,RANA SUGARS ,B ,Q,2.39,2.39,2.15,2.20,2.20,2.22,22,48920,112306.00,
507498,PICCADILY SU,X ,Q,6.10,6.40,6.10,6.11,6.11,6.14,6,756,4620.00,
