SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532815,SMS PHARMACE,B ,Q,47.75,50.50,47.75,50.05,50.00,46.70,388,8764,437223.00,
532817,ORIENTAL    ,T ,Q,13.75,13.75,13.50,13.58,13.50,13.50,6,470,6381.00,
532819,MINDTREE LTD,A ,Q,673.90,679.00,669.80,676.55,677.40,670.65,414,16813,11352970.00,
532822,IDEA        ,A ,Q,5.57,5.57,5.25,5.38,5.38,5.54,12899,13754366,74030179.00,
532826,RAJ TELE    ,Z ,Q,40.35,40.35,36.55,39.55,40.35,38.45,22,474,18467.00,
532827,PAGE INDUSTR,A ,Q,18235.20,18779.05,17896.55,18676.15,18583.95,18182.90,733,1434,26268635.00,
532828,AMD INDUS   ,B ,Q,17.30,17.40,17.00,17.20,17.20,16.80,21,6550,113255.00,
532829,LAWRESHWAR  ,X ,Q,21.25,22.45,20.95,22.20,22.15,21.10,77,10466,229171.00,
532830,ASTRAL POLY ,A ,Q,1332.00,1364.40,1323.60,1347.10,1345.00,1338.15,271,1027,1382291.00,
532832,INDBUL REAL ,A ,Q,65.50,65.90,63.35,63.90,63.90,65.30,2357,583834,37512740.00,
532834,CAMLINFINE  ,B ,Q,62.40,62.60,61.50,62.60,62.60,59.65,95,36678,2291065.00,
532835,ICRA        ,B ,Q,2828.80,2828.80,2828.80,2828.80,2828.80,2848.00,4,8,22630.00,
532839,DISH TV     ,A ,Q,23.25,23.55,22.60,23.30,23.30,23.10,2505,842593,19418053.00,
532841,SAHYA INDU  ,X ,Q,163.95,169.00,159.00,167.30,165.00,160.40,162,11733,1921293.00,
532842,SREE RAYALA ,B ,Q,114.40,119.20,113.00,116.85,116.50,117.10,32,710,82203.00,
532843,FORTIS      ,A ,Q,126.20,126.20,124.20,124.65,124.60,125.40,386,4681,584313.00,
532845,TGBHOTELS   ,T ,Q,4.60,4.95,4.60,4.75,4.66,4.84,5,1400,6538.00,
532847,HILTON MET  ,B ,Q,10.00,10.00,9.95,9.98,9.95,10.00,22,2706,27057.00,
532848,DELTA CORP  ,A ,Q,184.20,185.40,180.40,182.60,182.10,184.60,3423,225942,41133579.00,
532850,MIC ELECTRON,T ,Q,0.70,0.70,0.70,0.70,0.70,0.67,1,50,35.00,
532851,INSECTCID   ,B ,Q,613.95,623.00,601.00,605.45,601.00,612.85,151,860,525759.00,
532852,MCD HOLDING ,B ,Q,19.55,19.55,18.75,18.85,18.85,18.95,4,232,4515.00,
532853,ASAHI SONG  ,B ,Q,129.10,132.60,126.75,131.50,132.60,131.90,27,555,71801.00,
532854,NITIN FIRE  ,T ,Q,0.55,0.55,0.55,0.55,0.55,0.53,3,5030,2766.00,
532855,HARYA CAPFIN,X ,Q,39.05,39.05,39.00,39.00,39.00,37.20,4,92,3590.00,
532856,TIME TECHNO ,A ,Q,69.70,70.00,65.25,67.00,68.35,68.20,307,13355,896984.00,
532859,HGSL        ,B ,Q,613.25,613.25,613.20,613.20,613.20,605.10,2,59,36178.00,
532864,NELCAST     ,B ,Q,48.00,48.00,45.10,46.25,46.15,47.45,456,11133,512513.00,
532865,MEGHMANI    ,A ,Q,59.00,59.60,57.50,58.20,58.15,58.10,833,102063,5972842.00,
532867,V2RETAIL    ,B ,Q,128.50,132.20,126.00,128.50,128.00,127.55,161,5537,712480.00,
532868,DLF LIMITED ,A ,Q,159.80,167.95,156.05,166.20,166.20,159.65,5187,1095916,178685806.00,
532869,TARMAT      ,T ,Q,29.00,29.10,28.25,29.00,29.00,27.75,31,6432,186352.00,
532871,CELESTIAL   ,T ,Q,3.38,3.38,3.38,3.38,3.38,3.22,3,5200,17576.00,
532872,SUNPHA ADV  ,A ,Q,162.40,167.25,159.35,160.80,160.80,160.50,3572,286922,46755059.00,
532873,HOUSING DEV ,A ,Q,6.55,6.78,6.24,6.41,6.41,6.51,414,242256,1545134.00,
532874,SURYACHAKRA ,Z ,Q,0.24,0.25,0.24,0.25,0.25,0.24,3,9093,2192.00,
532875,ALLIED DIGIT,B ,Q,13.50,14.00,13.35,14.00,14.00,14.12,8,2858,39179.00,
532878,ALPA LAB    ,B ,Q,16.61,16.70,15.35,15.88,15.75,17.29,53,8790,139654.00,
532879,SIR SHADI LA,XT,Q,30.45,30.45,30.45,30.45,30.45,29.00,1,5,152.00,
532880,OMAXE LTD   ,A ,Q,194.40,194.40,193.30,193.70,193.40,193.60,626,86579,16766458.00,
532884,REFEX       ,T ,Q,73.75,74.25,72.05,74.25,74.25,70.75,146,21961,1625064.00,
532885,CENTRAL BK  ,A ,Q,20.20,20.20,19.30,19.60,19.60,19.70,182,31262,609595.00,
532886,SEL MANUF   ,B ,Q,0.68,0.68,0.62,0.65,0.65,0.62,11,9629,6422.00,
532887,NTL         ,T ,Q,0.53,0.53,0.53,0.53,0.53,0.55,1,30,15.00,
532888,ASIAN GRANIT,B ,Q,238.75,242.35,233.35,240.60,242.35,235.60,1701,57188,13498867.00,
532889,K.P.R. MILL ,A ,Q,551.50,554.65,545.00,552.40,554.65,552.40,182,1016,559737.00,
532890,TAKE SOLUT  ,A ,Q,128.20,131.45,128.00,128.40,128.50,128.15,302,8493,1098424.00,
532891,PURAVANKARA ,B ,Q,75.00,76.20,72.20,73.00,72.60,74.70,425,22990,1707567.00,
532892,MOTILALOFS  ,A ,Q,584.50,585.20,578.50,582.30,583.80,583.00,198,1911,1113415.00,
532893,VTM LTD     ,X ,Q,26.85,26.85,26.00,26.10,26.10,26.25,25,2160,56621.00,
532894,IWIND ENERGY,B ,Q,3.30,3.33,3.10,3.11,3.11,3.30,12,21718,69361.00,
532895,NAGREKA CAP ,B ,Q,8.43,8.48,7.15,7.22,7.69,7.07,30,1089,8014.00,
532898,POWER GRID  ,A ,Q,200.00,203.00,199.00,202.65,202.50,199.45,1061,174217,35038792.00,
532899,KAVERI SEED ,A ,Q,515.00,515.95,501.10,514.10,513.80,513.85,390,20158,10213019.00,
532900,PAISALO     ,B ,Q,380.00,388.00,380.00,382.60,387.95,380.00,7,8,3060.00,
532906,MAANALU     ,B ,Q,77.00,77.00,71.65,72.60,72.05,78.30,289,2559,185771.00,
532907,ILFSENGG    ,Z ,Q,3.72,3.72,3.59,3.60,3.60,3.55,11,8068,29051.00,
532911,PARLE SOFTWR,XT,Q,20.10,21.05,19.10,21.05,20.90,20.05,26,1284,26232.00,
532914,ARCOTECH LTD,T ,Q,2.24,2.39,2.21,2.36,2.39,2.28,30,16606,38489.00,
532915,RELIGARE ENT,B ,Q,35.40,35.40,33.55,33.90,33.75,33.75,38,6370,216798.00,
532916,BARAK VALL  ,T ,Q,15.50,15.50,15.50,15.50,15.50,15.25,1,4,62.00,
532918,RATHI BARS  ,X ,Q,10.70,11.00,10.20,10.98,10.98,9.91,24,14978,160615.00,
532920,EMPEE DIST  ,Z ,Q,5.70,5.90,5.70,5.90,5.90,6.00,4,509,2903.00,
532921,ADANI PORTS ,A ,Q,375.25,377.40,370.70,374.00,374.55,372.50,2747,166182,61985872.00,
532922,EDELWEISS   ,A ,Q,106.00,106.80,103.45,104.95,104.95,107.40,1979,106304,11103443.00,
532923,RGL         ,B ,Q,265.00,265.50,259.15,259.15,259.15,252.00,10,45,11753.00,
532924,KOLTEPATIL  ,B ,Q,253.00,264.45,249.50,261.05,260.50,252.80,502,7659,1977027.00,
532926,JYOTHYLAB   ,A ,Q,147.55,148.90,146.35,148.55,148.90,147.35,293,1952,288858.00,
532927,ECLERX      ,A ,Q,471.50,472.00,466.70,469.20,467.75,468.95,280,150554,70910235.00,
532928,TRIL        ,B ,Q,8.90,9.56,8.72,8.91,8.90,8.89,35,11949,107582.00,
532929,BRIGADE     ,B ,Q,196.50,198.80,196.50,197.85,197.70,196.35,221,2536,500649.00,
532930,BGR ENERGY  ,B ,Q,38.20,38.20,36.65,36.80,36.80,38.15,343,11278,419705.00,
532931,BURNPUR     ,T ,Q,1.55,1.58,1.45,1.58,1.58,1.51,29,28717,44903.00,
532932,MANAKSIA LTD,B ,Q,37.95,39.85,36.35,38.55,38.70,35.05,355,10709,407382.00,
532933,PORWAL AUTO ,X ,Q,18.10,19.45,18.10,18.55,18.55,18.95,16,3114,57653.00,
532934,PPAP        ,B ,Q,191.90,191.90,187.00,191.00,191.00,188.00,46,1879,357943.00,
532935,ARIES AGRO  ,B ,Q,59.20,73.55,59.10,73.55,73.55,61.30,865,47654,3360626.00,
532937,KUANTUM     ,X ,Q,452.00,465.00,428.10,454.45,460.00,471.80,36,739,336572.00,
532939,RPOWER      ,A ,Q,3.34,3.36,3.22,3.32,3.32,3.34,36131,1802183,5925262.00,
532940,J KUMAR INFR,B ,Q,130.60,135.70,128.00,131.95,131.95,130.55,2366,36849,4868162.00,
532941,CORDS CABLE ,B ,Q,41.05,43.85,41.05,42.70,43.40,40.95,30,680,28570.00,
532942,KNR CONST   ,A ,Q,219.95,222.25,218.00,220.25,221.35,221.65,57,2230,487021.00,
532944,ONMOBILE    ,B ,Q,30.25,33.30,29.75,32.75,33.00,30.00,113,24842,784669.00,
532945,SHRIRAM EPC ,B ,Q,12.85,12.85,11.15,12.02,12.02,12.42,75,20546,249892.00,
532946,BANG        ,B ,Q,32.00,32.75,30.50,30.90,30.50,31.55,26,15744,511820.00,
532947,IRB INFRA   ,A ,Q,84.00,84.90,80.70,81.75,81.75,83.65,994,113950,9347764.00,
532951,GSS INFOTECH,B ,Q,36.25,36.50,35.50,35.80,36.50,35.50,6,231,8326.00,
532952,NAHAR CAP   ,B ,Q,73.45,73.45,66.45,68.50,68.50,70.20,3,4,274.00,
532953,V GUARD IND ,A ,Q,225.90,226.00,222.55,224.15,223.00,224.15,240,8596,1925336.00,
532955,RECLTD      ,A ,Q,148.55,149.15,144.20,146.95,146.95,147.60,2119,577088,83886794.00,
532959,GAMMON INFRA,B ,Q,0.31,0.31,0.31,0.31,0.31,0.30,10,29439,9126.00,
532960,IBVENTURES  ,B ,Q,160.00,164.50,155.30,161.85,161.85,158.05,2976,177555,28478553.00,
532966,TITAGARH WAG,B ,Q,42.05,42.25,41.10,41.45,41.45,41.70,604,34011,1411508.00,
532967,KIRI DYES   ,B ,Q,470.05,479.55,462.50,466.00,467.10,468.10,232,4070,1900858.00,
532972,SANKHYA INFO,X ,Q,10.21,10.21,10.21,10.21,10.21,10.41,11,5626,57441.00,
532974,ABML        ,B ,Q,39.00,43.95,37.40,43.10,43.10,39.15,543,62129,2600569.00,
532975,AISHWARYA TE,Z ,Q,1.84,1.84,1.84,1.84,1.84,1.76,2,100,184.00,
532976,JAIBALA IND ,B ,Q,19.30,20.20,19.00,20.00,19.65,19.25,56,3164,62847.00,
532977,BAJAJ AUTO  ,A ,Q,2925.40,2925.40,2850.25,2877.90,2876.00,2851.95,1201,14623,42019600.00,
532978,BAJAJ FINSE ,A ,Q,7222.05,7395.00,7222.05,7383.85,7386.45,7293.30,1457,8099,59456653.00,
532979,PIRPHYTO    ,T ,Q,24.50,24.50,24.50,24.50,24.50,25.10,1,2,49.00,
532980,GOKUL REFOIL,T ,Q,14.50,15.29,14.50,14.96,15.10,14.60,74,11310,168069.00,
532983,RPG LIFESCI ,B ,Q,191.40,194.70,189.10,192.40,192.40,187.60,196,2319,445654.00,
532986,NIRAJ CEMENT,X ,Q,13.75,13.75,12.55,12.99,12.99,12.80,11,860,11207.00,
532987,RANE BRAKE  ,B ,Q,550.60,561.30,542.90,553.35,552.00,553.15,363,1657,914311.00,
532988,RANE ENGVL  ,B ,Q,295.25,295.25,295.25,295.25,295.25,289.60,1,27,7971.00,
532990,METKORE     ,Z ,Q,0.31,0.31,0.30,0.30,0.30,0.31,3,5900,1774.00,
532994,ARCHIDPLY IN,B ,Q,30.60,30.60,28.50,29.95,29.95,29.35,51,1655,48665.00,
532997,KSK ENERGY  ,B ,Q,0.57,0.58,0.55,0.58,0.58,0.57,22034,128042,73246.00,
532998,LEHIL       ,B ,Q,16.65,23.40,16.65,19.80,19.80,20.50,10,940,18783.00,
533001,SOMI CONVEY ,B ,Q,15.30,15.30,12.31,14.40,14.40,13.16,6,202,2701.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,14,3866,309.00,
533007,LGB FORGE   ,T ,Q,2.97,2.97,2.97,2.97,2.97,2.83,2,1293,3840.00,
533008,OCL IRON&ST ,T ,Q,5.05,5.45,5.05,5.45,5.45,5.23,22,3519,18794.00,
533012,LANDMRK PRO ,B ,Q,1.75,1.75,1.75,1.75,1.75,1.67,1,117,204.00,
533014,SICAGEN IND ,T ,Q,20.00,20.15,19.40,19.90,19.90,19.25,7,1075,21515.00,
533022,20 MICRONS  ,B ,Q,36.00,37.50,36.00,36.65,36.50,35.25,163,12868,474853.00,
533023,WABCO       ,A ,Q,6099.55,6120.45,6084.00,6093.15,6084.00,6093.10,17,36,219385.00,
533029,ALKALI      ,B ,Q,43.00,45.45,43.00,44.75,45.05,43.50,78,2263,101040.00,
533033,ISGEC       ,B ,Q,331.90,357.40,326.15,350.35,355.00,327.70,1520,21926,7324133.00,
533047,INDIAN MET  ,B ,Q,185.00,191.00,185.00,189.75,189.75,186.95,207,2515,472527.00,
533056,VEDAVAAG    ,X ,Q,25.00,26.50,24.50,26.35,26.50,25.05,27,4314,110430.00,
533068,ARROW TEX   ,B ,Q,11.65,11.70,10.51,10.95,10.95,10.99,41,4153,45372.00,
533080,MOLDTKPACK  ,B ,Q,293.55,299.00,292.00,297.90,298.00,289.90,84,868,257258.00,
533088,MAH HOLIDAY ,A ,Q,214.00,222.00,213.50,221.10,220.55,213.85,79,1852,404811.00,
533090,EXCEL       ,T ,Q,1.32,1.32,1.32,1.32,1.32,1.38,9,11835,15622.00,
533095,BENGLA& ASM ,B ,Q,1349.00,1370.00,1349.00,1350.10,1355.00,1350.60,29,729,988146.00,
533096,ADANI POWER ,A ,Q,63.80,65.00,62.25,64.60,64.60,63.80,2096,1096090,69734053.00,
533098,NHPC        ,A ,Q,23.90,24.20,23.90,24.15,24.15,24.05,359,150370,3610375.00,
533101,SURYAMBA SP ,X ,Q,57.90,57.90,50.00,50.40,54.90,55.00,48,694,35501.00,
533103,JINDALCOTEX ,T ,Q,3.27,3.27,3.27,3.27,3.27,3.44,1,3000,9810.00,
533104,GLOBUS SPR  ,B ,Q,122.25,126.05,121.50,122.55,122.55,123.90,216,8554,1060445.00,
533106,OIL INDIA   ,A ,Q,150.20,153.45,148.90,153.05,153.05,150.70,725,37932,5742106.00,
533107,RNAVAL      ,B ,Q,0.82,0.82,0.82,0.82,0.82,0.79,12,16671,13670.00,
533108,BHILWRA TEC ,X ,Q,5.40,5.40,5.20,5.25,5.25,5.01,6,74,389.00,
533109,EURO MULTI  ,T ,Q,0.82,0.82,0.80,0.80,0.80,0.84,2,1014,811.00,
533110,SH PRECOTED ,X ,Q,0.55,0.55,0.55,0.55,0.55,0.55,2,5000,2750.00,
533121,EXPLEOSOL   ,B ,Q,296.00,305.00,290.00,296.40,290.00,295.90,62,877,259718.00,
533122,RTNPOWER    ,B ,Q,1.84,1.85,1.77,1.77,1.77,1.86,269,723518,1314397.00,
533137,DEN NETWORK ,B ,Q,82.50,83.55,77.00,82.70,82.55,79.50,151,4042,325896.00,
533138,ASTEC LIFE  ,B ,Q,369.00,375.00,369.00,374.65,370.00,372.65,53,275,102786.00,
533144,COX KINGS   ,A ,Q,3.76,3.76,3.76,3.76,3.76,3.59,9,21615,81272.00,
533146,DLINK IND   ,B ,Q,92.20,92.40,91.50,92.05,92.00,92.55,32,2373,217980.00,
533148,JSW ENERGY  ,A ,Q,66.15,67.30,66.00,66.85,66.95,66.05,316,25127,1673460.00,
533150,GODREJ PROP ,A ,Q,944.00,969.90,938.75,957.85,956.00,941.15,1896,65287,62229582.00,
533151,D B CORP    ,A ,Q,139.50,140.80,138.30,139.40,138.30,138.80,188,1231,171725.00,
533152,MBL INFRA   ,T ,Q,6.90,6.90,6.33,6.75,6.74,6.60,7,1296,8550.00,
533155,JUBL FOOD   ,A ,Q,1232.00,1255.00,1223.85,1251.80,1251.80,1230.00,1029,32117,39882431.00,
533156,VASCON ENG  ,B ,Q,13.50,13.50,12.80,13.30,13.35,13.18,57,15408,203603.00,
533158,THANGAMAYIL ,B ,Q,317.60,326.90,315.05,322.70,322.70,324.80,6,6,1918.00,
533160,D B REALTY  ,B ,Q,8.42,8.42,8.40,8.42,8.42,8.02,75,177470,1494057.00,
533161,EMMBI       ,B ,Q,125.00,126.50,117.60,124.50,124.50,124.15,27,836,103202.00,
533162,HATHWAY CAB ,B ,Q,26.80,26.80,24.85,25.05,25.05,25.90,445,122546,3142243.00,
533163,ARSS INFRA  ,B ,Q,28.90,29.30,27.00,28.45,29.10,28.00,46,5448,149530.00,
533164,TEXMO PIPES ,B ,Q,16.95,17.50,16.95,17.45,17.30,17.50,145,1537,26710.00,
533166,SUNDARAMMUL ,T ,Q,1.35,1.41,1.32,1.40,1.40,1.35,12,7700,10555.00,
533167,CORO ENGG   ,XT,Q,17.50,19.20,17.50,18.50,18.50,18.40,12,2632,46421.00,
533168,ROSSELL IND ,B ,Q,52.00,54.75,51.70,54.75,54.75,51.70,9,895,46928.00,
533169,MAN INFRA   ,B ,Q,22.00,22.25,21.70,22.10,22.00,22.15,74,20346,447888.00,
533170,TAMBOLI CAP ,X ,Q,45.05,45.05,41.50,45.00,45.00,45.10,10,1112,50036.00,
533171,UNITED BANK ,B ,Q,9.57,9.60,9.44,9.50,9.48,9.62,69,43393,412893.00,
533176,DQ ENT      ,T ,Q,3.19,3.19,2.91,3.00,2.99,3.04,11,3257,10349.00,
533177,IL&FS TRANS ,Z ,Q,1.83,1.83,1.67,1.83,1.83,1.75,31,13473,23736.00,
533179,PERSISTENT  ,A ,Q,568.45,574.90,567.35,572.55,574.75,568.85,152,1257,716569.00,
533181,INTRASOFT   ,B ,Q,92.10,92.10,92.10,92.10,92.10,95.95,5,220,20262.00,
533189,GOENKA DIAM ,Z ,Q,0.26,0.26,0.26,0.26,0.26,0.27,1,10,2.00,
533192,KCP SUGAR IN,B ,Q,13.20,13.25,12.96,13.11,13.11,13.33,16,4309,56685.00,
533193,KIRLOSKAR EL,B ,Q,10.85,11.10,10.50,10.75,11.08,10.78,30,3170,34394.00,
533200,TALWALKAR   ,T ,Q,5.57,5.57,5.57,5.57,5.57,5.86,38,9731,54201.00,
533202,NITESHEST   ,T ,Q,1.78,1.78,1.69,1.69,1.69,1.70,8,10067,17798.00,
533206,SJVN        ,A ,Q,25.90,26.20,25.70,25.95,25.95,25.55,375,75401,1958937.00,
533207,JPINFRATEC  ,B ,Q,1.57,1.61,1.57,1.60,1.60,1.54,233,723360,1154439.00,
533208,EMAMI PAPER ,B ,Q,87.50,88.05,82.10,86.00,86.00,86.00,56,2602,221465.00,
533210,KRITI NUTRI ,X ,Q,17.00,18.00,16.90,17.00,17.00,16.95,267,11641,199400.00,
533211,PARAB DRUGS ,T ,Q,0.81,0.81,0.81,0.81,0.81,0.78,7,3841,3111.00,
533212,GKB OPHTHA  ,X ,Q,41.00,41.00,41.00,41.00,41.00,41.00,1,6,246.00,
533213,FRONT SEC   ,X ,Q,35.00,35.00,35.00,35.00,35.00,35.00,3,3,105.00,
533216,TECHNOFAB   ,B ,Q,14.10,14.10,13.45,14.10,14.10,13.45,15,1155,15913.00,
533217,HMVL        ,B ,Q,76.00,79.15,74.15,79.15,79.15,78.00,11,276,21072.00,
533218,EMAMIREAL   ,B ,Q,49.00,49.60,47.80,49.60,49.60,47.25,31,1937,95641.00,
533221,ASIAN HTL W ,B ,Q,340.00,340.00,292.00,292.00,292.00,324.00,4,100,31613.00,
533227,ASIAN HTL E ,B ,Q,169.50,178.00,169.30,169.30,169.30,172.05,7,9,1546.00,
533229,BAJAJCON    ,A ,Q,256.10,257.80,251.00,253.80,254.00,257.10,388,3976,1008739.00,
533230,HDFCMFGETF  ,E ,Q,3399.99,3403.70,3388.30,3400.33,3400.00,3406.58,42,536,1821765.00,
533239,PRAKASHSTL  ,B ,Q,0.24,0.24,0.22,0.22,0.22,0.23,8,30000,6920.00,
533244,ICICIGOLD   ,E ,Q,33.90,34.05,33.80,34.05,34.05,34.10,29,1713,58202.00,
533248,GPPL        ,A ,Q,79.90,80.90,79.50,79.90,79.60,80.10,53,1075,86005.00,
533252,WELSPUN INV ,B ,Q,153.00,155.00,150.00,150.65,155.00,158.95,50,426,64395.00,
533257,INDOSOLAR   ,Z ,Q,0.40,0.40,0.38,0.40,0.40,0.39,27,111441,44460.00,
533259,SASTASUNDR  ,B ,Q,103.00,109.00,103.00,108.40,104.00,102.50,62,1934,207180.00,
533260,CAREERP     ,B ,Q,84.80,97.20,80.00,95.50,95.50,81.00,445,32536,3008818.00,
533261,EROS MEDIA  ,B ,Q,18.62,18.62,16.86,18.03,18.03,17.74,938,607416,10674029.00,
533262,RAMKY INFRA ,B ,Q,71.50,75.20,71.35,73.55,73.45,71.80,115,6257,461470.00,
533263,GREENPOWER  ,B ,Q,2.50,2.50,2.42,2.50,2.50,2.53,20,29286,71695.00,
533265,GALLISPAT   ,B ,Q,23.20,23.20,22.00,22.50,22.50,22.15,8,1153,25869.00,
533267,CANTABIL    ,B ,Q,211.00,213.95,201.00,210.00,207.30,206.15,66,2103,442984.00,
533269,VATECH WABA ,A ,Q,304.05,306.30,297.20,300.00,300.00,303.75,342,6043,1820263.00,
533270,BEDMUTHA IN ,B ,Q,12.14,12.34,12.10,12.34,12.34,12.04,4,28,340.00,
533271,ASHOKA      ,A ,Q,98.55,103.65,96.65,100.55,100.55,97.10,627,40404,4079856.00,
533272,CEBBCO      ,B ,Q,15.39,15.45,14.00,14.65,14.65,15.02,83,20294,297321.00,
533273,OBEROI REAL ,A ,Q,549.80,582.55,530.00,543.45,543.45,543.70,2999,65206,36669795.00,
533274,PRESTIGE    ,A ,Q,307.90,317.05,307.00,308.35,307.00,304.40,700,10858,3367274.00,
533275,GYSCOAL     ,B ,Q,3.10,3.18,3.10,3.18,3.18,2.99,2,300,953.00,
533278,COAL INDIA  ,A ,Q,197.70,199.30,194.55,198.30,198.30,197.70,1439,182070,35860036.00,
533282,GRAVITA     ,B ,Q,47.00,50.00,45.10,48.55,47.80,45.20,617,19037,911272.00,
533284,RPP INFRA   ,B ,Q,99.40,99.40,99.00,99.40,99.40,94.70,20,1645,163323.00,
533285,RDB REALTY  ,X ,Q,21.90,21.90,21.90,21.90,21.90,20.90,2,2,43.00,
533286,MOIL LTD    ,A ,Q,123.80,125.60,123.00,123.50,123.60,122.70,788,42958,5323618.00,
533287,ZEE LEARN   ,B ,Q,23.60,23.95,23.55,23.80,23.85,23.20,19,3274,77689.00,
533289,KESAR TERMI ,B ,Q,35.70,35.70,35.70,35.70,35.70,34.00,1,4,142.00,
533292,A2ZINFRA    ,B ,Q,10.18,10.68,10.02,10.27,10.33,10.37,52,16447,170737.00,
533293,KIRLOIL ENG ,B ,Q,189.20,189.50,183.65,186.10,186.10,185.65,54,579,107635.00,
533294,RAVI KUMAR  ,T ,Q,7.06,7.43,7.06,7.43,7.43,7.43,2,143,1025.00,
533295,PUNJABNSIND ,B ,Q,20.70,20.75,20.50,20.50,20.50,20.80,5,1308,27115.00,
533296,FMNL        ,B ,Q,33.55,35.00,33.55,34.05,34.00,33.65,4,993,33660.00,
533298,SURANASOL   ,B ,Q,6.26,6.30,6.26,6.30,6.30,6.30,2,20,125.00,
533302,KALYANI INV ,B ,Q,1722.00,1723.10,1701.90,1716.00,1716.00,1700.95,28,51,87313.00,
533303,BF INVEST   ,B ,Q,284.70,284.70,274.00,275.80,275.00,283.65,239,5952,1650313.00,
533306,SUMMIT SECU ,B ,Q,451.00,475.00,423.00,474.95,475.00,464.80,49,929,420918.00,
533315,INNO INVEST ,X ,Q,7.50,7.50,7.50,7.50,7.50,7.50,2,603,4522.00,
533316,STEL        ,B ,Q,71.95,72.25,70.00,70.00,70.00,69.05,7,200,14309.00,
533317,OMKAR SPC   ,B ,Q,6.53,7.08,6.52,6.78,6.97,6.86,69,6907,45407.00,
533320,JUBILNT IND ,T ,Q,95.00,96.75,95.00,96.75,96.75,92.15,8,223,21540.00,
533321,BIL ENERGY  ,T ,Q,1.26,1.26,1.26,1.26,1.26,1.20,7,6072,7650.00,
533326,TEXMACO RAIL,T ,Q,47.40,50.25,46.50,49.35,50.25,48.90,95,18161,888132.00,
533329,IND TERRAIN ,B ,Q,90.75,90.75,81.35,88.45,88.45,85.65,37,1264,111412.00,
533333,FINEOTEX  CH,B ,Q,26.75,29.85,26.45,28.95,28.95,26.45,637,38916,1107344.00,
533339,ZEN TECH    ,B ,Q,63.70,64.20,62.30,62.80,62.50,62.50,175,4976,317324.00,
533343,LOVABLE     ,B ,Q,67.00,70.00,67.00,69.00,69.05,67.45,145,2263,155737.00,
533344,PTCFIN SER  ,B ,Q,14.50,14.80,14.50,14.65,14.65,14.55,96,55143,808615.00,
533385,N100        ,E ,Q,557.00,557.00,555.00,556.99,556.99,557.50,7,157,87294.00,
533398,MUTHOOT FIN ,A ,Q,597.00,605.55,596.00,598.25,596.65,603.70,289,9266,5551216.00,
533400,FCONSUMER   ,A ,Q,30.90,30.90,28.80,29.35,29.35,29.55,349,79066,2317484.00,
533408,BSLGOLDETF  ,E ,Q,3586.00,3586.00,3414.00,3425.00,3425.00,3450.01,4,14,48070.00,
533411,SANGH FORG  ,T ,Q,30.00,30.00,29.45,29.90,29.90,31.00,7,3201,95925.00,
533427,VMS INDUSTR ,X ,Q,18.08,18.08,17.22,18.00,18.00,17.22,6,2325,41754.00,
533451,KARMA ENERG ,B ,Q,11.12,11.70,11.12,11.68,11.70,11.70,3,198,2215.00,
533452,WEIZMANN FX ,B ,Q,329.00,329.00,310.00,322.00,322.00,328.60,9,55,17716.00,
533470,RUSHIL DECOR,B ,Q,173.50,173.55,160.00,170.40,173.55,165.30,58,2855,494181.00,
533477,ENKEI WHEEL ,X ,Q,357.00,360.00,356.05,356.25,356.25,360.30,139,8283,2960607.00,
533482,KRIINFRA    ,T ,Q,10.34,10.34,10.34,10.34,10.34,9.85,28,22656,234263.00,
533499,BGLOBAL     ,T ,Q,1.38,1.38,1.37,1.38,1.38,1.32,8,25114,34607.00,
533506,INVENTURE   ,B ,Q,11.30,11.40,11.10,11.30,11.28,11.35,29,20512,231973.00,
533519,LNT FH      ,A ,Q,96.95,96.95,90.80,93.35,93.35,96.20,6687,1602457,148202080.00,
533520,IBULISL     ,A ,Q,89.00,93.00,88.95,93.00,93.00,88.60,175,17451,1613776.00,
533540,TREE HOUSE  ,B ,Q,7.65,7.65,7.14,7.44,7.44,7.29,25,16199,117065.00,
533543,BROOKS LABS ,B ,Q,37.30,39.20,37.00,38.30,38.50,36.95,196,11592,444567.00,
533552,RUPA & CO   ,B ,Q,195.10,197.90,190.65,191.85,192.20,194.35,39,626,122037.00,
533553,TD POWER    ,B ,Q,139.40,140.00,139.40,140.00,140.00,139.45,30,106,14839.00,
533569,SRS LIMITED ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1000,190.00,
533570,AXISGOLD    ,E ,Q,3283.01,3315.00,3282.00,3315.00,3315.00,3282.00,6,9,29661.00,
533573,ALEM PHARMA ,A ,Q,512.80,513.05,504.00,504.90,504.90,511.55,178,996,504181.00,
533576,VASWANI IND ,B ,Q,6.35,7.10,6.35,6.83,7.08,7.05,15,212,1353.00,
533581,PG ELECTRO  ,B ,Q,53.55,54.25,51.35,51.70,51.75,53.65,59,3127,162877.00,
533605,SETUINFRA   ,T ,Q,1.29,1.35,1.29,1.35,1.35,1.29,8,13000,17310.00,
